,Timestamp,Open,High,Low,Close,Volume,Slope,Regime,Vol_Rate,signal,Price_Acc,Slope_Mom,exit,Slope_Decay,pair,window
1970-01-01 00:00:00.000000205,2021-06-11 00:00:00,36669.65,37241.0,35900.0,36340.0,79702.448,-77.7319047619048,Range,0.7893117205229103,0,-529.330000000009,-13.27714285714302,-1,0.20599165158287747,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000206,2021-06-11 03:00:00,36336.55,37395.0,36300.0,36995.33,72537.699,-49.60690476190463,Range,0.7194520826663572,0,984.9900000000052,28.12500000000017,-1,-0.36182054313666834,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000207,2021-06-11 06:00:00,36995.34,37300.0,36370.0,37009.44,84583.335,-67.8814285714285,Range,0.8328300178553543,0,-641.2200000000012,-18.27452380952387,-1,0.3683866973203638,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000208,2021-06-11 09:00:00,37009.43,37679.54,36939.0,37361.94,81549.942,78.94785714285752,Trend,0.9025262141719801,1,338.3899999999994,146.82928571428602,-1,-2.1630258644274747,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000209,2021-06-11 12:00:00,37363.01,37592.52,37010.0,37244.24,65367.468,140.38130952380942,Trend,0.8136359325067332,0,-470.20000000000437,61.433452380951906,-1,0.7781522463591002,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000210,2021-06-11 15:00:00,37244.24,37248.15,36500.1,36885.95,84105.834,105.53035714285683,Trend,1.1063318264252557,0,-240.5899999999965,-34.85095238095259,1,-0.24825920558207704,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000211,2021-06-11 18:00:00,36885.95,37468.1,36736.29,37116.29,54279.761,82.80226190476138,Range,0.7558061779156082,0,588.6300000000047,-22.72809523809545,0,-0.21537021055778616,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000212,2021-06-11 21:00:00,37116.28,37480.68,36777.0,37300.42,63996.411,81.42345238095194,Range,0.8734879489386542,0,-46.2100000000064,-1.378809523809437,1,-0.01665183404525028,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000213,2021-06-12 00:00:00,37300.41,37432.95,35405.95,35537.54,108738.89,-117.2008333333337,Trend,1.4141232416303717,-1,-1947.0099999999948,-198.62428571428563,1,-2.439398968063794,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000214,2021-06-12 03:00:00,35537.54,35888.0,35000.45,35164.17,104519.205,-257.619166666667,Trend,1.2920736577953542,0,1389.5099999999948,-140.4183333333333,-1,1.198100127274404,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000215,2021-06-12 06:00:00,35164.27,35597.52,35090.65,35160.0,69927.27,-353.27416666666676,Trend,0.8844768709146221,0,369.20000000000437,-95.65499999999975,-1,0.37130389496122995,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000216,2021-06-12 09:00:00,35160.0,35885.88,34585.9,35572.49,124040.243,-332.752857142857,Trend,1.470160855508441,0,416.6599999999962,20.521309523809748,-1,-0.05808890504912778,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000217,2021-06-12 12:00:00,35572.49,36200.0,35450.05,35644.57,79597.255,-276.2296428571428,Trend,0.923931429741539,0,-340.4099999999962,56.52321428571423,-1,-0.1698654514075224,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000218,2021-06-12 15:00:00,35644.58,35830.0,35290.0,35704.3,59466.44,-215.02976190476173,Trend,0.7158534981071655,0,-12.349999999998545,61.19988095238105,-1,-0.2215543571622821,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000219,2021-06-12 18:00:00,35703.27,36125.3,35636.37,35966.03,39109.862,-79.2052380952379,Range,0.4818001655126767,0,201.99999999999272,135.82452380952384,0,-0.6316545328719729,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000220,2021-06-12 21:00:00,35966.02,36022.48,35400.0,35537.05,38133.311,67.98630952380985,Range,0.4892551707282685,0,-690.7099999999919,147.19154761904775,-1,-1.8583562294461107,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000221,2021-06-13 00:00:00,35535.95,35900.0,35324.73,35459.39,45911.468,61.811190476190816,Range,0.6550533856967874,0,351.31999999999243,-6.1751190476190345,-1,-0.09082886085258701,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000222,2021-06-13 03:00:00,35459.4,35468.0,34739.06,34973.01,76018.94900000001,-23.038809523809203,Range,1.1427021971342692,0,-408.7199999999939,-84.85000000000002,1,-1.3727287784998021,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000223,2021-06-13 06:00:00,34973.0,35774.19,34876.96,35604.21,62579.687,-51.184166666666506,Range,0.9538546516884597,0,1117.5799999999945,-28.145357142857304,-1,1.2216498041607053,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000224,2021-06-13 09:00:00,35604.2,36080.0,35473.45,35879.01,67965.093,-22.810595238095196,Range,1.1598582467100143,0,-356.3999999999942,28.37357142857131,-1,-0.5543427445708419,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000225,2021-06-13 12:00:00,35878.6,36150.0,35652.37,35737.4,70179.708,-5.813095238095273,Range,1.2222051159815526,0,-416.4100000000035,16.997499999999924,-1,-0.7451581084395806,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000226,2021-06-13 15:00:00,35737.4,37499.0,35705.62,37266.56,121042.686,142.8038095238094,Trend,1.8588322414331164,1,1670.7699999999968,148.6169047619047,-1,-25.565881630145235,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000227,2021-06-13 18:00:00,37266.56,39374.18,37223.41,39220.62,130262.59,445.1048809523808,Trend,1.7025188694540145,1,424.90000000000873,302.3010714285714,-1,2.116897808515181,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000228,2021-06-13 21:00:00,39220.62,39284.63,38691.95,38993.65,73075.133,605.039404761905,Trend,0.9035071986812763,0,-2181.030000000006,159.93452380952414,-1,0.359318737344142,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000229,2021-06-14 00:00:00,38993.66,39822.64,38753.1,38977.02,93276.786,672.9673809523806,Trend,1.0746163721809516,1,210.3399999999965,67.92797619047565,-1,0.11227033422262256,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000230,2021-06-14 03:00:00,38977.02,39600.0,38720.0,39384.11,68526.155,638.9542857142856,Trend,0.7980826679692072,0,423.72000000000844,-34.01309523809505,-1,-0.05054196711579073,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000231,2021-06-14 06:00:00,39384.1,39768.0,38790.0,39004.43,81177.363,535.9035714285712,Trend,0.9205015284969127,0,-786.7700000000041,-103.05071428571432,1,-0.1612802614986989,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000232,2021-06-14 09:00:00,39004.43,39433.53,38960.99,39151.68,52063.56,393.6089285714285,Trend,0.6039821281136136,0,526.9300000000003,-142.29464285714272,-1,-0.26552284859349684,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000233,2021-06-14 12:00:00,39151.67,41000.0,39025.53,40528.6,169173.644,272.9644047619047,Trend,1.7161967116887527,0,1229.6699999999983,-120.64452380952383,-1,-0.30650860550189574,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000234,2021-06-14 15:00:00,40528.59,40729.03,39801.46,40199.99,108682.703,174.6980952380948,Range,1.1200967975368232,0,-1705.5299999999988,-98.2663095238099,0,-0.35999679009255237,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000235,2021-06-14 18:00:00,40199.99,40250.0,39291.97,39800.19,70508.928,182.63511904761913,Range,0.7872767708151449,0,-71.18999999999505,7.937023809524334,-1,0.045432801077235574,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000236,2021-06-14 21:00:00,39800.19,40604.23,39800.19,40489.1,61570.742,209.86380952380966,Trend,0.6986950255960567,1,1088.7099999999919,27.228690476190536,-1,0.14908792251007918,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000237,2021-06-15 00:00:00,40489.1,40860.0,39840.0,40238.83,72879.278,178.84892857142864,Range,0.8516640903928154,0,-939.179999999993,-31.01488095238102,0,-0.14778575221118484,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000238,2021-06-15 03:00:00,40238.84,40596.94,40200.0,40316.83,50946.384,167.90773809523836,Trend,0.611048698727565,0,328.2699999999968,-10.941190476190286,-1,-0.0611755997846003,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000239,2021-06-15 06:00:00,40316.83,40500.0,39640.87,39786.78,71372.218,49.9080952380954,Range,0.8688069893124981,0,-608.0500000000029,-117.99964285714296,0,-0.7027647694843748,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000240,2021-06-15 09:00:00,39786.77,40237.42,39527.0,39839.81,87310.675,-66.5229761904762,Range,1.0087239155945036,0,583.0800000000017,-116.4310714285716,-1,-2.332909538485021,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000241,2021-06-15 12:00:00,39839.81,40464.41,39731.0,39993.09,85971.767,-39.03761904761944,Range,1.128900094567404,0,100.25,27.485357142856763,-1,-0.4131708879674527,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000242,2021-06-15 15:00:00,39992.68,40800.0,39693.44,40682.89,72506.682,23.473095238094693,Range,1.0121919181780932,0,536.5200000000041,62.51071428571413,-1,-1.601294233889147,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000243,2021-06-15 18:00:00,40682.88,41413.0,39500.0,39952.63,148450.621,-29.204523809524247,Range,1.8242545383445126,0,-1420.060000000005,-52.67761904761894,1,-2.244170123850048,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000244,2021-06-15 21:00:00,39952.63,40366.99,39836.16,40132.86,42629.369,3.3192857142853645,Range,0.5395550712777766,0,910.4900000000052,32.52380952380961,-1,-1.113656560056729,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000245,2021-06-16 00:00:00,40132.86,40179.28,39605.5,40030.26,54175.126,8.960357142857296,Range,0.7065980824446486,0,-282.83000000000175,5.641071428571932,-1,1.6994835377666315,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000246,2021-06-16 03:00:00,40030.27,40432.04,39820.0,40245.92,59557.827,45.89619047619081,Trend,0.7660487378509546,1,318.25999999999476,36.93583333333351,-1,4.122138520201366,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000247,2021-06-16 06:00:00,40245.91,40495.0,39900.0,40036.04,53415.952,10.239285714286217,Range,0.7074749470346512,0,-425.5399999999936,-35.65690476190459,0,-0.7769033636986066,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000248,2021-06-16 09:00:00,40035.1,40174.85,38880.0,39079.6,99916.881,-105.37392857142827,Trend,1.2963082142937217,-1,-746.560000000005,-115.61321428571448,1,-11.291140565050041,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000249,2021-06-16 12:00:00,39079.61,39500.0,38700.0,38841.64,97152.734,-206.29404761904757,Trend,1.2379984777188653,0,718.4800000000032,-100.92011904761931,-1,0.9577332876908928,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000250,2021-06-16 15:00:00,38841.64,39298.42,38386.87,39161.6,120416.839,-179.22821428571436,Trend,1.4256516644555313,0,557.9199999999983,27.065833333333217,-1,-0.13120026314726385,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000251,2021-06-16 18:00:00,39164.41,39700.0,38270.0,38543.89,139875.46,-245.65916666666695,Trend,1.6773141539481058,-1,-937.6699999999983,-66.43095238095259,-1,0.37065008233052277,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000252,2021-06-16 21:00:00,38541.26,38915.0,38105.0,38344.97,48724.677,-275.81500000000005,Trend,0.5789911826039548,0,418.7900000000009,-30.155833333333106,-1,0.12275476524045748,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000253,2021-06-17 00:00:00,38344.97,38840.0,38200.01,38683.32,50512.211,-246.19904761904746,Trend,0.6035158838142449,0,537.2699999999968,29.615952380952592,-1,-0.10737614843628007,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000254,2021-06-17 03:00:00,38684.86,39075.0,38630.0,38712.63,47503.252,-158.9641666666668,Trend,0.5779705080806563,0,-309.0400000000009,87.23488095238065,-1,-0.35432663853095925,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000255,2021-06-17 06:00:00,38712.63,39400.0,38712.62,39269.11,77923.702,-11.336190476190366,Range,0.914026501955155,0,527.1700000000055,147.62797619047646,0,-0.928687132994184,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000256,2021-06-17 09:00:00,39269.12,39565.0,39123.0,39156.01,60640.537,42.65130952380977,Range,0.7547642781818679,0,-669.5800000000017,53.98750000000014,-1,-4.762402335545719,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000257,2021-06-17 12:00:00,39156.0,39200.0,38334.0,38889.99,97709.445,47.15547619047625,Range,1.2150911238878417,0,-152.92000000000553,4.504166666666478,-1,0.10560441676830723,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000258,2021-06-17 15:00:00,38889.99,39150.0,37611.0,37691.87,128703.113,-15.053452380952184,Range,1.5801671547128258,0,-932.0999999999913,-62.20892857142843,1,-1.3192302060559502,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000259,2021-06-17 18:00:00,37691.87,37901.58,37334.76,37739.99,85696.372,-104.44202380952386,Range,1.1475656227805933,0,1246.2399999999907,-89.38857142857168,-1,5.938077802117944,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000260,2021-06-17 21:00:00,37739.99,38180.0,37515.0,38060.71,55161.229,-169.27630952380952,Trend,0.7307939613817349,0,272.6000000000058,-64.83428571428566,-1,0.6207681864967227,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000261,2021-06-18 00:00:00,38060.71,38198.0,37200.62,37765.29,76624.72,-215.7090476190475,Trend,0.9730704391121012,-1,-616.1399999999994,-46.432738095237994,-1,0.2743014555660963,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000262,2021-06-18 03:00:00,37765.52,38128.41,37500.0,37595.07,59678.171,-251.3285714285716,Trend,0.7434942280699728,0,125.19999999999709,-35.61952380952408,-1,0.1651276300307527,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000263,2021-06-18 06:00:00,37595.67,37948.0,37364.0,37850.0,65983.37,-179.4725000000001,Trend,0.8376221975314931,0,425.15000000000146,71.85607142857148,-1,-0.2859049053600864,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000264,2021-06-18 09:00:00,37850.0,38000.0,37052.33,37805.92,112912.74,-89.61928571428577,Range,1.3235791050250534,0,-299.01000000000204,89.85321428571434,0,-0.5006517114639529,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000265,2021-06-18 12:00:00,37805.93,37940.0,36500.0,36675.47,149918.81,-90.32738095238103,Trend,1.6324833776786931,-1,-1086.3699999999953,-0.7080952380952681,1,0.007901147977821932,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000266,2021-06-18 15:00:00,36674.01,36829.81,36200.18,36225.01,106955.57,-204.21714285714248,Trend,1.2001786731159343,0,679.989999999998,-113.88976190476144,-1,1.2608553542009822,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000267,2021-06-18 18:00:00,36225.02,36363.6,35100.0,35474.96,150297.907,-340.53011904761894,Trend,1.5464089664561258,-1,-299.5900000000038,-136.31297619047646,-1,0.6674903697278367,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000268,2021-06-18 21:00:00,35474.96,35932.32,35307.73,35811.41,68007.961,-360.5134523809521,Trend,0.6883577582386655,0,1086.5000000000073,-19.983333333333178,-1,0.05868301279552535,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000269,2021-06-19 00:00:00,35811.41,36288.0,35400.0,35484.13,78016.123,-385.86749999999995,Trend,0.7882699143034163,-1,-663.7300000000105,-25.354047619047833,1,0.07032760484137612,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000270,2021-06-19 03:00:00,35484.13,35554.76,34704.08,35495.0,112504.181,-374.2402380952381,Trend,1.065636993957241,0,338.15000000000873,11.627261904761838,-1,-0.030132783675126396,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000271,2021-06-19 06:00:00,35495.01,35950.0,35411.91,35779.68,78269.066,-261.57404761904763,Trend,0.7307333639841376,0,273.8099999999977,112.66619047619048,-1,-0.3010531177770327,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000272,2021-06-19 09:00:00,35779.68,35999.0,35555.0,35919.99,67450.589,-92.64488095238137,Range,0.6650126621754195,0,-144.37000000000262,168.92916666666628,0,-0.6458177644316307,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000273,2021-06-19 12:00:00,35920.0,36471.8,35525.15,36219.49,116754.142,25.026071428570937,Range,1.200162529135562,0,159.19000000000233,117.67095238095231,-1,-1.2701290257087612,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000274,2021-06-19 15:00:00,36219.5,36343.93,35610.91,35753.0,69135.209,66.41595238095215,Range,0.746968388906017,0,-765.989999999998,41.38988095238121,-1,1.6538704874440895,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000275,2021-06-19 18:00:00,35753.0,36182.3,35336.75,36079.31,70772.288,65.87416666666624,Range,0.8566653277895774,0,792.7999999999956,-0.5417857142859077,-1,-0.00815746360420011,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000276,2021-06-19 21:00:00,36079.99,36127.0,35380.0,35483.0,49283.784,37.298809523809595,Range,0.6139508669164943,0,-922.6199999999953,-28.575357142856646,1,-0.43378700010661986,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000277,2021-06-20 00:00:00,35483.01,35800.0,35107.99,35590.0,65246.437,-9.606309523809527,Range,0.8292953279004341,0,703.3099999999977,-46.905119047619124,-1,-1.2575500303214064,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000278,2021-06-20 03:00:00,35589.99,35916.44,35435.0,35714.11,47072.421,-47.52499999999981,Range,0.6677129328733221,0,17.110000000000582,-37.91869047619028,-1,3.9472692798631632,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000279,2021-06-20 06:00:00,35712.65,35755.52,35261.0,35320.6,62558.038,-92.95166666666644,Trend,0.912801447413484,-1,-517.6200000000026,-45.426666666666634,-1,0.9558477994038257,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000280,2021-06-20 09:00:00,35320.6,35384.24,33650.0,33856.0,193564.223,-234.46464285714268,Trend,2.296181325635054,-1,-1071.0899999999965,-141.51297619047625,-1,1.5224361355235865,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000281,2021-06-20 12:00:00,33856.01,34300.0,33312.0,34296.97,170680.433,-257.9982142857141,Trend,1.8748035214148149,0,1905.5699999999997,-23.533571428571406,-1,0.1003715150471971,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000282,2021-06-20 15:00:00,34295.54,34758.0,34246.95,34548.07,107410.04,-264.8135714285712,Trend,1.1209159243658269,-1,-189.87000000000262,-6.815357142857124,1,0.026416295793852296,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000283,2021-06-20 18:00:00,34548.06,36155.0,34545.87,35811.43,118651.511,-102.6983333333333,Range,1.1654397534764356,0,1012.260000000002,162.1152380952379,0,-0.6121862909845829,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000284,2021-06-20 21:00:00,35811.43,35887.49,35378.0,35588.64,64713.338,-16.661190476190487,Range,0.62382085091988,0,-1486.1500000000015,86.03714285714281,-1,-0.8377657169750516,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000285,2021-06-21 00:00:00,35588.63,35746.28,34881.12,35133.19,77956.383,40.37083333333352,Range,0.7401451895237058,0,-232.65999999999622,57.032023809524006,-1,-3.4230461437329507,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000286,2021-06-21 03:00:00,35133.2,35133.2,33630.0,34439.99,172310.413,63.81011904761908,Range,1.4242819753980305,0,-237.75000000000728,23.43928571428556,-1,0.5805995016439787,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000287,2021-06-21 06:00:00,34440.0,34572.0,32200.0,32864.11,248721.98,-55.89952380952387,Range,1.7242300629823621,0,-882.679999999993,-119.70964285714295,1,-1.8760291415192027,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000288,2021-06-21 09:00:00,32865.2,33555.0,31666.0,32513.16,324185.562,-303.2885714285715,Trend,2.018857711879391,0,1224.9299999999967,-247.38904761904763,-1,4.42560205811447,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000289,2021-06-21 12:00:00,32513.16,33190.0,31900.0,32854.35,178033.857,-443.02595238095245,Trend,1.1023912570050336,0,692.1399999999994,-139.73738095238093,-1,0.46074067444803446,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000290,2021-06-21 15:00:00,32854.34,33049.37,32018.0,32238.19,145266.282,-572.8583333333336,Trend,0.8738877195755302,-1,-957.3499999999985,-129.83238095238113,-1,0.29305818373533987,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000291,2021-06-21 18:00:00,32238.18,32900.0,32200.0,32555.85,84621.516,-485.86190476190507,Trend,0.5224318978144479,0,933.8199999999997,86.99642857142851,-1,-0.15186377418168273,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000292,2021-06-21 21:00:00,32553.53,32563.1,31250.51,31606.0,166234.669,-424.37619047619074,Trend,0.9517270236498968,0,-1267.5099999999984,61.48571428571432,-1,-0.1265497740882673,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000293,2021-06-22 00:00:00,31606.0,33000.0,31150.0,32892.45,143933.78,-209.65976190476206,Range,0.786895304046159,0,2236.2999999999956,214.71642857142868,0,-0.505957764337571,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000294,2021-06-22 03:00:00,32892.44,33240.0,32460.58,32570.96,76685.474,-42.654642857143095,Range,0.4485569669091186,0,-1607.939999999995,167.00511904761896,-1,-0.7965530320666921,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000295,2021-06-22 06:00:00,32570.96,32883.21,31520.0,31719.95,113025.653,-70.91059523809517,Range,0.7339406795085669,0,-529.5200000000004,-28.255952380952074,-1,0.6624355635935242,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000296,2021-06-22 09:00:00,31719.96,32200.0,31080.0,31243.15,182743.97,-149.25976190476155,Range,1.3405696147756467,0,374.2099999999991,-78.34916666666638,-1,1.1049007049453592,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000297,2021-06-22 12:00:00,31236.72,31317.92,28780.01,30500.27,466199.939,-222.72119047619012,Trend,2.70513453975991,-1,-266.08000000000175,-73.46142857142857,-1,0.49217168534880984,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000298,2021-06-22 15:00:00,30500.26,32920.0,30280.0,32726.08,326492.58,-120.66607142857096,Range,1.674387918986869,0,2968.6900000000023,102.05511904761916,0,-0.4582191700278708,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000299,2021-06-22 18:00:00,32726.08,33274.0,32245.0,32862.99,137645.777,15.216785714285876,Range,0.682698243273135,0,-2088.900000000005,135.88285714285684,-1,-1.126106581030887,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000300,2021-06-22 21:00:00,32863.59,32908.0,32127.91,32496.0,85097.677,11.434642857143055,Range,0.444425102517432,0,-503.8999999999942,-3.782142857142821,1,-0.2485507076301966,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000301,2021-06-23 00:00:00,32496.0,34380.0,31711.5,33796.68,175332.4,232.68595238095233,Trend,0.8972864257213332,1,1667.6699999999983,221.25130952380928,-1,19.349210315352945,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000302,2021-06-23 03:00:00,33795.32,34350.0,33534.89,34280.87,105734.389,438.31178571428575,Trend,0.5312376952389336,0,-816.489999999998,205.62583333333342,-1,0.8837054030519376,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000303,2021-06-23 06:00:00,34280.86,34377.52,33674.0,33701.65,104212.899,463.77750000000015,Trend,0.5265073865340619,0,-1063.4100000000035,25.465714285714398,-1,0.05809954264454631,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000304,2021-06-23 09:00:00,33701.65,34500.0,33605.0,33881.95,108118.87,405.9991666666666,Trend,0.5732576649254855,0,759.5199999999968,-57.778333333333535,-1,-0.12458201041088346,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000305,2021-06-23 12:00:00,33881.94,34867.77,33750.0,34047.7,150365.447,219.61047619047582,Range,1.008318136358418,0,-14.549999999995634,-186.3886904761908,0,-0.45908638681817693,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000306,2021-06-23 15:00:00,34047.71,34075.0,33180.0,33578.68,129424.926,148.15380952380943,Range,1.0396282153230716,0,-634.7699999999968,-71.4566666666664,1,-0.32537913448486644,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000307,2021-06-23 18:00:00,33578.68,33578.68,32726.51,33040.95,108342.069,26.255238095237605,Range,0.89665925770998,0,-68.7100000000064,-121.89857142857183,1,-0.8227839150432498,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000308,2021-06-23 21:00:00,33040.95,33770.3,32976.79,33649.0,79169.369,-88.5300000000004,Range,0.6592637750928146,0,1145.780000000006,-114.785238095238,-1,-4.371898578061598,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000309,2021-06-24 00:00:00,33650.0,33851.4,32330.0,32487.33,105339.503,-188.21488095238107,Range,0.9461198547125246,0,-1769.7200000000012,-99.68488095238067,-1,1.1260011403183126,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000310,2021-06-24 03:00:00,32487.35,33042.74,32300.0,32958.61,81073.639,-165.5739285714283,Range,0.7489077615837912,0,1632.949999999997,22.64095238095277,-1,-0.12029310470239063,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000311,2021-06-24 06:00:00,32958.6,33388.99,32708.39,33354.42,93624.972,-140.5257142857139,Range,0.8755533058725522,0,-75.47000000000116,25.04821428571441,-1,-0.15128114976693718,BTCUSDT_2020-2025_trend_following,2
1970-01-01 00:00:00.000000312,2021-06-24 09:00:00,33354.41,33900.0,33119.99,33816.04,91209.087,-49.423928571428235,Range,0.8701610586358903,0,65.81000000000495,91.10178571428565,-1,-0.6482926358165271,BTCUSDT_2020-2025_trend_following,2
